type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1.0,6.21,0.31,0.23,3.35,0.05,33.77,113.32,0.99,3.16,0.48,8.45,5.0
1.0,8.01,0.27,0.33,1.32,0.05,40.88,102.34,0.99,3.0,0.45,12.38,5.99
1.0,6.21,0.31,0.23,3.41,0.05,33.95,111.27,0.99,3.16,0.48,8.39,4.99
1.0,6.75,0.26,0.29,2.42,0.03,23.9,82.99,0.99,3.14,0.36,11.71,6.0
1.0,6.6,0.21,0.38,8.71,0.04,41.89,191.16,0.99,2.96,0.56,11.0,6.01
1.0,7.51,0.26,0.31,1.54,0.03,35.61,107.5,0.99,2.97,0.43,11.88,6.0
1.0,7.49,0.34,0.28,4.01,0.03,46.13,101.39,0.99,3.2,0.5,13.22,7.0
1.0,6.7,0.37,0.25,2.56,0.03,23.98,82.58,0.99,3.14,0.36,11.67,5.99
1.0,6.39,0.32,0.23,16.23,0.06,36.27,174.68,1.0,3.26,0.54,9.1,4.99
1.0,6.67,0.24,0.32,8.97,0.02,20.74,109.87,0.99,3.34,0.35,12.62,5.97
1.0,6.4,0.32,0.23,16.26,0.06,36.29,175.81,1.0,3.26,0.54,9.07,5.01
1.0,8.21,0.31,0.43,6.96,0.05,18.12,87.02,1.0,3.23,0.64,10.6,4.99
1.0,6.64,0.24,0.32,9.02,0.02,20.14,109.09,0.99,3.34,0.35,12.61,5.99
1.0,5.89,0.17,0.28,3.01,0.03,31.23,123.83,0.99,3.41,0.33,12.01,6.99
1.0,5.89,0.2,0.23,1.39,0.04,37.92,92.53,0.99,3.36,0.5,12.0,6.01
1.0,6.6,0.32,0.27,4.68,0.03,25.72,119.89,0.99,3.4,0.73,12.54,7.02
1.0,5.94,0.12,0.37,4.72,0.03,39.76,109.86,0.99,3.55,0.68,12.09,5.98
1.0,5.91,0.18,0.29,4.64,0.03,68.42,136.99,0.99,3.21,0.38,11.29,5.99
1.0,5.89,0.2,0.23,1.5,0.04,37.84,94.59,0.99,3.36,0.49,11.99,5.99
1.0,5.42,0.17,0.27,2.64,0.05,27.62,101.82,0.99,3.46,0.55,10.33,6.02
1.0,6.11,0.21,0.3,6.33,0.04,38.99,135.55,0.99,3.27,0.66,12.71,6.0
1.0,7.28,0.25,0.26,7.28,0.05,53.83,206.84,1.0,3.12,0.37,9.22,5.02
1.0,7.3,0.25,0.26,7.13,0.05,52.06,205.48,1.0,3.12,0.37,9.19,4.98
1.0,6.2,0.26,0.3,12.38,0.05,69.78,154.33,1.0,3.1,0.47,9.53,6.01
1.0,6.48,0.27,0.19,6.51,0.05,98.66,175.1,0.99,3.16,0.34,10.11,6.01
1.0,6.47,0.27,0.19,6.58,0.04,98.5,174.17,0.99,3.16,0.34,10.1,5.98
1.0,6.61,0.39,0.22,4.0,0.04,17.03,95.13,0.99,3.25,0.53,13.0,6.99
1.0,6.0,0.31,0.38,4.88,0.04,41.32,99.56,0.99,3.24,0.56,13.09,5.97
1.0,8.43,0.25,0.31,1.16,0.05,58.32,112.99,0.99,3.1,0.56,10.98,6.0
1.0,7.35,0.25,0.26,7.43,0.05,51.64,208.17,1.0,3.12,0.37,9.22,4.98
1.0,6.02,0.22,0.25,11.33,0.06,113.17,176.54,1.0,3.08,0.36,9.38,5.96
1.0,6.25,0.22,0.3,12.36,0.05,108.14,154.16,1.0,3.09,0.47,9.48,5.99
1.0,6.11,0.23,0.27,9.71,0.05,74.14,134.96,1.0,3.16,0.4,10.2,6.0
1.0,6.46,0.27,0.19,6.66,0.04,98.13,174.43,0.99,3.15,0.34,10.07,5.97
1.0,7.28,0.36,0.54,13.4,0.05,62.65,194.01,1.0,3.06,0.5,8.6,4.01
1.0,7.51,0.37,0.52,11.71,0.06,58.28,180.74,1.0,2.91,0.51,9.07,4.99
1.0,6.68,0.26,0.34,8.08,0.06,49.84,196.12,1.0,3.13,0.5,9.58,5.0
1.0,7.38,0.22,0.27,1.58,0.06,45.27,99.69,0.99,3.28,0.44,9.87,7.0
1.0,6.39,0.22,0.28,16.68,0.06,50.58,135.05,1.0,3.2,0.38,10.5,5.0
1.0,7.1,0.28,0.31,1.44,0.05,20.01,100.34,0.99,3.16,0.49,11.4,4.99
1.0,6.54,0.35,0.31,10.34,0.07,57.61,169.27,1.0,3.18,0.49,9.53,5.03
1.0,6.75,0.73,0.2,6.55,0.05,24.91,67.14,0.99,3.15,0.28,11.07,3.96
1.0,5.98,0.28,0.24,17.76,0.05,41.93,111.52,1.0,3.1,0.45,8.91,5.99
1.0,6.02,0.28,0.24,17.17,0.05,42.18,111.05,1.0,3.1,0.45,8.91,6.01
1.0,6.82,0.33,0.3,7.53,0.04,34.32,144.02,0.99,3.06,0.55,12.2,6.0
1.0,5.97,0.28,0.24,17.78,0.05,42.29,110.16,1.0,3.1,0.45,8.92,6.0
1.0,7.16,0.24,0.36,2.23,0.03,20.81,64.84,0.99,3.13,0.63,12.51,5.99
1.0,6.81,0.33,0.31,7.38,0.04,33.85,141.52,0.99,3.06,0.55,12.15,6.02
1.0,7.23,0.25,0.36,1.8,0.05,21.02,62.61,0.99,3.13,0.63,11.91,6.03
1.0,5.98,0.28,0.23,17.76,0.05,42.37,111.74,1.0,3.1,0.45,8.89,6.01
1.0,6.42,0.38,0.26,6.72,0.04,25.18,98.64,0.99,2.99,0.31,11.43,6.0
1.0,7.11,0.21,0.37,1.57,0.05,27.67,129.21,0.99,3.15,0.52,10.8,5.01
1.0,5.99,0.21,0.3,8.84,0.04,46.92,126.14,0.99,3.18,0.39,10.36,4.97
1.0,7.04,0.34,0.1,3.55,0.04,16.76,65.35,0.99,3.01,0.39,9.21,5.01
1.0,5.92,0.44,0.16,6.35,0.03,20.84,134.19,0.99,3.24,0.46,12.17,6.0
1.0,7.0,0.25,0.33,1.99,0.02,16.9,76.45,0.99,3.26,0.45,12.33,6.0
1.0,6.74,0.26,0.31,7.63,0.04,40.02,198.49,0.99,3.23,0.55,10.4,5.99
1.0,7.0,0.24,0.3,12.31,0.03,71.77,173.36,1.0,2.99,0.57,10.44,5.99
1.0,7.4,0.23,0.34,1.3,0.04,53.64,110.52,0.99,3.07,0.55,11.06,7.03
1.0,5.96,0.21,0.3,8.62,0.04,46.71,126.02,0.99,3.18,0.39,10.6,5.02
1.0,6.99,0.34,0.1,3.52,0.04,16.82,63.41,0.99,3.01,0.39,9.15,4.99
1.0,4.8,0.65,0.13,0.95,0.01,3.91,10.14,0.99,3.32,0.36,13.49,3.99
1.0,6.12,0.22,0.38,2.84,0.14,12.15,90.87,0.99,2.95,0.64,11.41,5.97
1.0,5.82,0.28,0.26,3.42,0.07,25.31,69.61,0.99,3.1,0.38,11.48,5.98
1.0,5.03,0.46,0.18,2.3,0.04,33.34,106.75,0.99,3.21,0.83,13.99,6.93
1.0,6.48,0.33,0.32,3.77,0.04,34.51,89.65,0.99,3.25,0.63,12.51,7.02
1.0,6.52,0.33,0.3,3.69,0.04,33.81,88.43,0.99,3.26,0.63,12.49,6.99
1.0,6.73,0.31,0.3,2.56,0.03,30.03,83.71,0.99,3.09,0.36,12.83,7.03
1.0,6.18,0.38,0.24,4.79,0.04,45.6,137.38,0.99,3.23,0.43,11.16,6.98
1.0,6.19,0.38,0.24,4.63,0.04,45.01,138.74,0.99,3.23,0.43,11.2,7.03
1.0,7.1,0.37,0.3,6.19,0.04,49.45,139.87,0.99,3.17,0.27,13.62,6.0
1.0,7.17,0.23,0.82,1.31,0.15,70.14,107.52,0.99,2.93,0.42,9.25,5.98
1.0,6.53,0.33,0.3,3.77,0.04,33.16,87.92,0.99,3.24,0.63,12.48,7.02
1.0,7.19,0.25,0.32,1.75,0.05,24.14,105.15,0.99,3.17,0.48,11.13,5.96
1.0,6.22,0.38,0.24,4.88,0.04,44.55,136.46,0.99,3.23,0.43,11.21,6.98
1.0,4.71,0.45,0.18,1.97,0.04,33.92,105.87,0.99,3.21,0.83,13.55,7.0
1.0,7.07,0.37,0.3,6.31,0.04,49.29,139.53,0.99,3.17,0.27,13.64,5.99
1.0,6.22,0.3,0.51,7.93,0.06,48.71,205.65,1.0,3.18,0.52,9.44,5.03
1.0,6.41,0.35,0.28,1.76,0.04,30.74,112.16,0.99,3.12,0.4,14.23,7.02
1.0,6.63,0.31,0.28,1.59,0.03,28.77,106.18,0.99,3.0,0.4,13.19,5.99
1.0,7.4,0.25,0.37,2.69,0.05,24.41,132.13,0.99,3.11,0.53,11.18,5.99
1.0,7.31,0.36,0.34,14.71,0.06,45.77,172.63,1.0,3.14,0.57,10.25,5.0
1.0,6.66,0.31,0.3,2.31,0.04,29.66,83.58,0.99,3.09,0.36,12.78,6.99
1.0,8.62,0.31,0.3,1.07,0.05,15.4,108.99,0.99,2.95,0.39,10.15,4.98
1.0,8.62,0.32,0.3,0.91,0.05,16.04,110.57,0.99,2.95,0.38,10.07,5.01
1.0,8.61,0.22,0.33,1.19,0.03,37.61,96.21,0.99,2.83,0.31,10.33,5.0
1.0,6.89,0.14,0.29,9.96,0.06,30.6,89.07,1.0,3.19,0.33,9.93,6.02
1.0,6.5,0.22,0.31,3.89,0.05,16.59,105.98,0.99,3.15,0.31,11.53,4.99
1.0,6.66,0.32,0.47,15.5,0.06,27.12,173.98,1.0,3.18,0.56,9.04,5.01
1.0,6.6,0.32,0.47,15.7,0.06,32.91,173.66,1.0,3.18,0.56,9.02,5.01
1.0,6.08,0.28,0.26,1.51,0.03,25.5,102.84,0.99,3.03,0.41,12.13,6.0
1.0,6.21,0.3,0.28,1.6,0.03,28.1,107.21,0.99,3.14,0.4,13.27,6.03
1.0,6.97,0.22,0.28,7.78,0.05,42.49,114.92,0.99,3.22,0.6,11.28,8.01
1.0,8.7,0.31,0.21,5.37,0.04,27.86,68.6,0.99,2.96,0.52,10.99,4.03
1.0,7.33,0.27,0.31,1.16,0.04,24.52,86.01,0.99,3.28,0.53,10.72,5.97
1.0,6.94,0.46,0.2,16.71,0.05,49.31,183.69,1.0,3.08,0.55,9.36,4.99
1.0,5.7,0.23,0.25,8.12,0.04,15.55,108.43,0.99,3.44,0.61,10.31,5.99
1.0,6.5,0.36,0.36,6.63,0.18,51.69,151.12,1.0,3.17,0.42,9.26,5.01
1.0,8.2,0.18,0.38,0.84,0.04,41.4,92.12,0.99,2.87,0.59,11.98,6.01
1.0,6.2,0.27,0.32,6.27,0.05,46.8,159.29,0.99,3.21,0.6,11.02,6.01
1.0,6.88,0.35,0.37,8.97,0.05,36.47,146.62,1.0,3.16,0.5,9.3,5.0
1.0,4.9,0.34,0.34,1.05,0.07,32.06,143.65,0.99,3.24,0.39,10.07,5.02
1.0,7.2,0.23,0.39,1.63,0.05,26.0,105.55,0.99,3.18,0.47,11.11,6.0
1.0,6.39,0.2,0.15,6.8,0.05,25.75,113.06,0.99,2.99,0.58,9.89,5.96
1.0,6.08,0.28,0.32,6.31,0.05,47.04,161.65,0.99,3.22,0.54,10.94,6.0
1.0,6.23,0.27,0.32,6.2,0.05,46.66,160.21,0.99,3.21,0.6,11.0,6.02
1.0,5.94,0.32,0.33,2.22,0.04,31.35,127.48,0.99,3.32,0.44,12.53,5.99
1.0,6.14,0.3,0.32,2.32,0.04,40.94,141.09,0.99,3.31,0.44,12.67,7.0
1.0,5.7,0.14,0.3,5.44,0.04,26.27,105.97,0.99,3.32,0.45,9.25,5.0
1.0,6.91,0.4,0.37,8.86,0.05,36.09,149.05,1.0,3.16,0.5,9.31,4.98
1.0,4.9,0.35,0.34,1.05,0.07,31.82,141.77,0.99,3.24,0.4,10.08,4.98
1.0,6.28,0.34,0.2,17.85,0.07,36.3,159.76,1.0,3.17,0.5,8.81,4.99
1.0,7.02,0.15,0.31,2.77,0.04,24.95,89.86,0.99,2.88,0.47,11.16,5.99
1.0,6.3,0.33,0.21,17.77,0.07,35.85,159.75,1.0,3.14,0.52,8.77,5.02
1.0,5.46,0.24,0.18,2.09,0.05,22.06,146.13,0.99,3.23,0.46,10.31,5.01
1.0,7.68,0.31,0.36,4.21,0.03,14.51,86.31,0.99,3.11,0.48,11.99,4.97
1.0,5.58,0.19,0.19,7.84,0.05,35.7,109.77,0.99,3.28,0.41,9.51,5.97
1.0,5.61,0.18,0.19,7.18,0.05,36.05,111.67,0.99,3.26,0.41,9.54,6.04
1.0,6.59,0.43,0.24,11.93,0.04,55.4,159.51,1.0,3.14,0.55,9.79,6.0
1.0,7.57,0.4,0.46,11.93,0.08,54.89,167.99,1.0,2.91,0.51,9.01,4.99
1.0,7.19,0.58,0.27,5.82,0.03,39.4,118.11,0.99,3.18,0.53,12.99,7.02
1.0,5.97,0.34,0.32,3.86,0.04,13.28,115.45,0.99,3.39,0.44,11.82,7.0
1.0,7.48,0.34,0.48,12.34,0.06,61.01,175.82,1.0,2.97,0.52,8.84,5.0
1.0,7.31,0.38,0.23,6.44,0.05,17.29,102.26,0.99,3.11,0.55,11.18,4.02
1.0,5.39,0.18,0.19,7.1,0.05,36.16,109.4,0.99,3.26,0.41,9.51,6.02
1.0,6.29,0.26,0.51,7.43,0.05,34.5,198.45,1.0,3.16,0.54,9.39,4.01
1.0,6.38,0.17,0.3,2.78,0.03,32.6,125.25,0.99,3.03,0.49,10.41,6.0
1.0,6.66,0.18,0.31,10.56,0.03,42.18,143.3,1.0,3.07,0.49,9.79,6.98
1.0,6.38,0.17,0.3,2.95,0.03,33.12,123.06,0.99,3.04,0.49,10.78,5.98
1.0,6.83,0.37,0.67,1.47,0.17,15.5,97.93,0.99,3.06,0.45,10.32,6.06
1.0,6.29,0.27,0.51,7.63,0.05,35.44,197.95,1.0,3.16,0.54,9.38,4.02
1.0,6.55,0.29,0.52,7.97,0.05,35.11,193.43,1.0,3.16,0.51,9.55,6.0
1.0,6.09,0.24,0.26,1.89,0.03,60.33,134.71,0.99,3.19,0.82,11.88,6.98
1.0,7.01,0.32,0.29,7.6,0.02,35.15,123.19,0.99,3.15,0.65,12.81,7.02
1.0,6.89,0.27,0.25,7.53,0.03,18.27,115.45,0.99,3.09,0.38,12.95,5.99
1.0,6.5,0.29,0.53,1.63,0.04,40.6,193.9,0.99,3.26,0.59,10.42,6.99
1.0,6.53,0.29,0.52,1.66,0.03,41.2,193.61,0.99,3.25,0.59,10.39,6.04
1.0,6.03,0.22,0.25,12.12,0.05,53.3,135.23,0.99,3.2,0.4,10.7,5.0
1.0,6.28,0.21,0.27,4.58,0.04,80.47,155.42,0.99,3.05,0.76,10.68,7.0
1.0,6.05,0.23,0.26,3.96,0.03,60.98,132.48,0.99,3.19,0.81,11.97,7.03
1.0,5.59,0.23,0.25,8.01,0.04,30.76,100.11,0.99,3.19,0.42,10.42,5.98
1.0,7.0,0.32,0.29,7.51,0.03,34.73,124.94,0.99,3.15,0.65,12.74,7.0
1.0,6.78,0.11,0.27,8.38,0.04,45.28,102.99,0.99,3.19,0.37,9.92,6.0
1.0,7.05,0.23,0.41,14.63,0.05,72.68,224.16,1.0,3.16,0.71,9.41,5.99
1.0,6.16,0.21,0.17,1.56,0.05,45.55,128.64,0.99,3.3,0.43,11.43,6.04
1.0,6.78,0.13,0.27,8.79,0.04,45.13,103.14,0.99,3.2,0.37,9.89,6.0
1.0,7.27,0.23,0.41,14.51,0.05,72.76,220.09,1.0,3.16,0.71,9.37,6.01
1.0,6.95,0.2,0.41,1.16,0.06,36.02,104.08,0.99,2.99,0.39,9.18,4.97
1.0,6.7,0.19,0.32,3.75,0.04,25.8,77.0,0.99,2.89,0.57,10.51,7.01
1.0,6.72,0.28,0.34,9.01,0.05,32.53,110.88,0.99,3.25,0.54,11.0,7.05
1.0,6.66,0.28,0.34,8.99,0.05,32.5,110.84,0.99,3.25,0.53,10.98,6.98
1.0,6.75,0.28,0.34,8.76,0.05,32.11,111.77,0.99,3.25,0.54,11.0,7.02
1.0,6.8,0.24,0.44,5.73,0.05,25.14,121.11,0.99,3.01,0.97,10.44,5.99
1.0,6.38,0.24,0.5,5.77,0.05,25.14,120.07,0.99,3.01,0.99,10.49,6.01
1.0,6.47,0.24,0.49,5.84,0.05,24.62,118.54,0.99,3.01,0.98,10.52,5.97
1.0,6.38,0.25,0.57,1.8,0.06,20.96,122.97,0.99,3.0,0.4,9.53,4.97
1.0,6.11,0.25,0.35,15.72,0.05,25.41,95.99,1.0,3.07,0.45,9.21,5.99
1.0,6.79,0.2,0.35,1.4,0.05,40.49,115.58,0.99,3.06,0.72,11.1,6.01
1.0,6.55,0.38,0.26,5.37,0.04,32.89,110.51,0.99,3.06,0.5,12.31,7.01
1.0,6.96,0.14,0.35,1.54,0.05,40.04,118.19,0.99,3.07,0.72,11.12,6.0
1.0,5.4,0.15,0.32,2.59,0.04,9.82,85.85,0.99,3.04,0.58,12.62,6.03
1.0,6.34,0.25,0.57,1.05,0.06,21.33,123.75,0.99,3.0,0.4,9.53,4.97
1.0,6.4,0.25,0.35,15.79,0.05,25.26,95.52,1.0,3.07,0.45,9.19,5.99
1.0,6.78,0.21,0.32,5.88,0.05,40.21,152.99,0.99,3.2,0.57,10.78,6.01
1.0,7.2,0.21,0.29,2.97,0.04,37.94,121.81,0.99,3.0,0.6,11.3,6.01
1.0,5.97,0.26,0.29,3.14,0.04,37.55,143.55,0.99,3.22,0.39,12.82,6.97
1.0,6.37,0.23,0.49,5.73,0.05,24.89,119.73,0.99,3.01,0.98,10.47,5.96
1.0,6.47,0.46,0.24,11.65,0.05,55.84,171.8,1.0,3.08,0.56,9.82,5.99
1.0,6.52,0.18,0.48,17.87,0.05,55.82,183.45,1.0,2.98,0.61,8.49,5.98
1.0,6.16,0.32,0.12,4.72,0.05,5.69,96.97,0.99,3.07,0.5,9.34,5.0
1.0,7.1,0.4,0.24,8.42,0.05,44.08,151.53,1.0,3.2,0.52,9.2,4.98
1.0,5.93,0.23,0.24,1.51,0.04,32.52,115.7,0.99,3.2,0.52,11.39,5.98
1.0,6.39,0.18,0.41,18.06,0.05,56.43,207.44,1.0,2.98,0.61,8.55,5.97
1.0,6.21,0.32,0.12,4.73,0.05,5.44,95.24,0.99,3.16,0.5,9.29,5.0
1.0,6.42,0.37,0.12,5.89,0.06,5.33,93.81,1.0,3.06,0.46,8.41,3.98
1.0,7.07,0.23,0.42,1.01,0.06,29.41,99.82,0.99,3.04,0.4,9.2,5.03
1.0,7.22,0.4,0.24,8.47,0.07,44.81,149.02,1.0,3.2,0.52,9.26,4.99
1.0,6.72,0.19,0.37,13.14,0.04,52.34,149.19,1.0,3.18,0.79,10.4,5.99
1.0,5.98,0.28,0.27,4.13,0.05,49.72,159.98,0.99,3.27,0.56,11.65,6.02
1.0,6.17,0.33,0.45,2.95,0.03,37.06,94.75,0.99,3.25,0.6,12.36,6.0
1.0,7.62,0.2,0.37,13.12,0.03,52.35,152.24,1.0,3.18,0.79,10.39,6.01
1.0,6.38,0.25,0.26,1.13,0.05,22.1,174.52,0.99,3.09,0.54,9.31,4.97
1.0,5.85,0.25,0.27,1.44,0.03,37.13,79.66,0.99,3.2,0.58,12.24,5.98
1.0,6.12,0.29,0.3,7.84,0.03,33.16,138.4,0.99,3.22,0.46,11.01,5.99
1.0,6.89,0.19,0.38,1.1,0.02,29.65,105.06,0.99,3.11,0.38,11.4,4.99
1.0,6.41,0.29,0.57,0.98,0.11,15.32,117.55,0.99,3.06,0.41,9.53,5.01
1.0,6.82,0.27,0.22,17.14,0.03,27.59,115.21,1.0,3.08,0.53,9.22,4.99
1.0,7.51,0.25,0.38,5.58,0.02,23.23,124.8,0.99,3.13,0.62,11.13,5.99
1.0,6.77,0.27,0.22,17.83,0.03,15.69,115.58,1.0,3.07,0.53,9.23,4.97
1.0,6.4,0.2,0.22,7.33,0.05,53.64,173.77,0.99,3.24,0.58,11.0,5.98
1.0,7.35,0.33,0.22,1.3,0.04,40.01,142.99,0.99,3.14,0.48,9.9,5.0
1.0,7.3,0.34,0.22,1.43,0.04,43.32,175.77,0.99,3.14,0.46,9.92,5.01
1.0,6.38,0.29,0.57,0.87,0.06,15.26,120.54,0.99,3.06,0.41,9.49,4.99
1.0,6.09,1.1,0.31,4.37,0.03,8.16,110.15,0.99,3.35,0.47,12.39,3.97
1.0,6.33,0.24,0.29,5.99,0.05,47.47,171.76,0.99,3.21,0.5,9.39,5.0
1.0,6.22,0.24,0.22,7.77,0.05,44.89,148.82,1.0,3.23,0.52,9.29,5.0
1.0,7.48,0.16,0.27,15.41,0.05,25.21,133.81,1.0,2.9,0.43,8.72,6.98
1.0,7.45,0.16,0.27,15.65,0.05,25.0,134.46,1.0,2.9,0.43,8.7,6.99
1.0,7.41,0.16,0.27,15.61,0.05,25.19,133.48,1.0,2.9,0.43,8.73,7.01
1.0,7.37,0.16,0.27,15.56,0.05,25.47,134.68,1.0,2.9,0.43,8.7,6.97
1.0,7.24,0.17,0.29,17.52,0.05,33.54,153.67,1.0,2.94,0.43,8.96,6.99
1.0,6.9,0.19,0.35,13.6,0.04,48.63,118.93,1.0,3.0,0.63,10.66,6.0
1.0,6.91,0.19,0.35,13.39,0.04,48.72,116.29,1.0,3.0,0.54,10.69,6.01
1.0,6.84,0.16,0.35,1.35,0.03,31.12,96.79,0.99,3.02,0.58,11.28,6.01
1.0,7.42,0.16,0.27,15.72,0.05,24.67,135.23,1.0,2.9,0.43,8.68,6.98
1.0,6.75,0.3,0.27,11.62,0.03,22.29,97.59,0.99,2.96,0.38,11.71,5.99
1.0,6.22,0.23,0.22,7.77,0.05,45.1,148.83,1.0,3.23,0.52,9.27,4.97
1.0,7.4,0.16,0.27,15.45,0.05,25.01,135.61,1.0,2.9,0.43,8.68,6.99
1.0,7.19,0.17,0.28,17.42,0.05,32.84,154.34,1.0,2.94,0.43,9.02,7.0
1.0,6.49,0.43,0.18,13.11,0.04,25.66,130.46,1.0,3.22,0.51,10.72,5.0
1.0,6.6,0.17,0.35,1.93,0.04,38.36,112.03,0.99,3.05,0.54,11.39,6.01
1.0,6.93,0.19,0.35,13.24,0.04,48.81,118.62,1.0,3.0,0.63,10.74,6.01
1.0,6.83,0.18,0.36,1.34,0.04,32.43,98.85,0.99,3.15,0.58,11.31,6.0
1.0,6.43,0.41,0.01,6.06,0.05,20.06,69.35,0.99,3.19,0.42,9.98,4.98
1.0,6.13,0.17,0.21,1.87,0.09,44.3,129.69,0.99,3.07,0.41,9.73,5.0
1.0,6.59,0.49,0.26,11.26,0.03,32.13,109.59,0.99,3.27,0.78,12.93,8.0
1.0,7.11,0.43,0.27,8.43,0.06,60.06,159.19,0.99,3.17,0.36,11.79,6.02
1.0,6.7,0.38,0.28,8.17,0.06,21.75,166.91,0.99,3.21,0.72,10.56,5.0
1.0,7.16,0.44,0.27,8.46,0.06,60.1,159.15,0.99,3.16,0.36,11.8,6.0
1.0,6.23,0.24,0.28,12.15,0.05,54.84,132.38,1.0,3.18,0.37,10.77,5.98
1.0,6.05,0.28,0.27,8.05,0.05,41.12,160.9,0.99,3.21,0.51,9.91,5.0
1.0,7.63,0.26,0.31,1.35,0.05,22.38,76.98,0.99,2.96,0.46,12.02,6.01
1.0,7.5,0.16,0.38,12.8,0.04,70.53,163.11,1.0,3.15,0.82,10.41,7.01
1.0,6.49,0.36,0.16,1.2,0.05,11.0,107.87,0.99,3.19,0.39,8.48,4.98
1.0,6.65,0.35,0.19,10.45,0.06,38.17,81.98,1.0,3.13,0.38,9.82,3.99
1.0,5.72,0.25,0.26,12.53,0.05,52.73,120.84,1.0,3.08,0.45,9.4,6.0
1.0,7.42,0.37,0.25,9.57,0.05,32.99,134.59,1.0,3.13,0.46,10.46,4.97
1.0,5.73,0.24,0.2,1.59,0.04,20.92,107.97,0.99,3.29,0.59,10.98,6.0
1.0,5.42,0.26,0.28,7.77,0.05,26.96,91.73,0.99,3.19,0.38,10.44,6.0
1.0,5.67,0.25,0.27,10.9,0.05,57.75,115.47,1.0,3.1,0.5,9.83,5.99
1.0,5.69,0.25,0.26,12.6,0.05,52.94,106.24,1.0,3.08,0.45,9.43,6.01
1.0,5.89,0.23,0.28,8.68,0.05,36.94,140.64,0.99,3.23,0.52,10.57,5.99
1.0,6.21,0.3,0.31,1.13,0.05,32.13,183.86,0.99,3.28,0.44,10.08,5.01
1.0,6.49,0.33,0.24,14.56,0.05,20.01,96.02,0.99,3.06,0.3,11.45,7.99
1.0,7.4,0.26,0.29,3.8,0.05,14.47,73.95,0.99,3.06,0.45,11.41,6.02
1.0,6.95,0.2,0.4,1.29,0.06,30.19,93.9,0.99,3.03,0.38,9.25,6.02
1.0,6.48,0.21,0.42,1.04,0.05,33.63,101.43,0.99,3.09,0.38,9.69,5.97
1.0,7.31,0.25,0.31,3.67,0.05,15.55,78.46,0.99,3.06,0.46,11.3,6.02
1.0,6.76,0.27,0.24,4.49,0.1,35.92,127.02,0.99,3.15,0.49,9.61,6.0
1.0,6.73,0.24,0.3,10.18,0.07,43.83,179.41,1.0,2.86,0.46,8.89,6.02
1.0,6.37,0.13,0.27,8.12,0.06,20.85,83.3,0.99,3.26,0.36,10.0,6.0
1.0,6.39,0.5,0.2,2.42,0.05,18.94,110.84,0.99,3.18,0.4,9.15,6.0
1.0,6.42,0.25,0.28,4.8,0.03,29.14,99.79,0.99,3.09,0.58,12.81,7.0
1.0,6.56,0.41,0.27,10.61,0.11,20.17,103.36,1.0,3.08,0.41,9.01,5.99
1.0,7.99,0.25,0.35,1.16,0.05,13.24,134.65,0.99,3.08,0.55,9.5,5.03
1.0,6.42,0.14,0.28,7.95,0.06,20.72,83.26,0.99,3.26,0.37,10.03,5.98
1.0,6.63,0.21,0.33,4.61,0.05,29.87,139.41,0.99,3.2,0.39,11.01,4.97
1.0,6.38,0.5,0.2,2.59,0.06,18.28,112.93,0.99,3.18,0.43,9.14,6.02
1.0,6.27,0.29,0.23,14.23,0.04,24.09,99.86,1.0,3.08,0.43,10.59,5.99
1.0,6.91,0.38,0.22,9.52,0.06,54.04,165.42,1.0,3.23,0.42,9.98,4.99
1.0,6.9,0.36,0.23,8.82,0.06,54.06,164.7,1.0,3.23,0.42,9.6,5.0
1.0,5.7,0.31,0.31,4.2,0.03,21.8,85.74,0.99,3.32,0.38,11.75,6.99
1.0,6.86,0.45,0.27,4.56,0.03,16.9,77.08,0.99,3.13,0.36,11.59,7.01
1.0,6.88,0.3,0.3,1.47,0.04,19.73,121.07,0.99,3.07,0.47,11.12,6.98
1.0,5.29,0.23,0.34,0.86,0.04,45.93,140.78,0.99,3.16,0.62,9.73,4.99
1.0,6.81,0.3,0.26,20.28,0.04,44.82,149.82,1.0,3.04,0.38,12.28,5.99
1.0,6.7,0.28,0.42,3.63,0.04,43.55,106.4,0.99,3.18,0.38,12.15,6.0
1.0,4.98,0.26,0.22,2.71,0.04,45.83,152.67,0.99,3.75,0.76,11.27,6.02
1.0,7.56,0.4,0.27,1.14,0.05,23.16,192.9,0.99,3.23,0.38,11.62,5.0
1.0,5.48,0.21,0.24,1.16,0.04,18.24,74.97,0.99,3.31,0.56,11.31,6.0
1.0,5.99,0.21,0.25,2.04,0.04,29.49,95.68,0.99,3.28,0.56,11.09,5.99
1.0,7.51,0.21,0.29,1.71,0.05,34.6,107.64,0.99,3.16,0.45,11.27,6.04
1.0,7.01,0.26,0.32,1.35,0.04,29.02,94.87,0.99,3.07,0.45,12.04,5.97
1.0,6.24,0.35,0.21,18.08,0.07,32.99,157.42,1.0,3.15,0.5,8.78,5.99
1.0,6.17,0.35,0.2,18.13,0.07,32.85,157.27,1.0,3.15,0.5,8.82,6.01
1.0,6.53,0.43,0.31,3.61,0.04,19.46,143.24,0.99,3.15,0.34,12.04,8.01
1.0,6.54,0.41,0.32,3.54,0.05,21.93,146.33,0.99,3.15,0.31,12.02,7.01
