type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,cluster,pc1,pc2
1.0,6.59,0.26,0.24,3.28,0.03,28.87,97.47,0.99,3.1,0.4,12.31,7.01,2,0.9286367201135011,-2.010481553878456
1.0,6.71,0.21,0.36,8.54,0.02,20.14,87.8,0.99,3.19,0.22,13.36,7.0,2,1.451810852581199,-2.2944838853020686
1.0,6.84,0.22,0.41,6.56,0.03,38.88,117.12,0.99,3.18,0.54,11.52,6.01,2,1.2836580567693692,-0.9324245496402479
1.0,7.72,0.27,0.3,3.93,0.04,45.51,132.7,0.99,3.04,0.38,11.61,6.01,2,1.3934617551335695,-0.907816814521094
1.0,6.4,0.25,0.37,4.45,0.04,40.79,147.2,0.99,3.18,0.4,11.06,7.01,2,1.6079670788097475,-0.9898479958991075
1.0,6.32,0.22,0.35,4.61,0.04,43.02,147.62,0.99,3.18,0.39,10.98,7.03,2,1.7482580502955993,-0.9833577506842455
1.0,6.68,0.13,0.45,4.03,0.04,51.53,130.47,0.99,3.06,0.54,11.26,6.01,2,1.8196091166519683,-0.6318568480452129
1.0,6.67,0.24,0.37,11.33,0.04,64.1,172.28,1.0,3.08,0.53,9.94,6.0,0,2.1874611750443047,1.7310796768708727
1.0,7.09,0.26,0.37,5.44,0.03,31.29,104.99,0.99,3.07,0.33,12.61,8.0,2,1.3201231888005112,-1.6303541608476084
1.0,5.32,0.3,0.16,4.28,0.03,37.26,98.87,0.99,3.31,0.36,11.53,8.0,2,1.094499935933415,-2.195353711557398
1.0,7.1,0.38,0.4,2.24,0.04,41.03,201.0,0.99,3.03,0.5,11.39,4.99,2,1.4722803773395092,-0.600959630144538
1.0,7.45,0.19,0.31,14.46,0.04,39.3,193.64,1.0,3.09,0.5,9.22,6.0,0,1.9955222107152704,2.115001814830636
1.0,7.4,0.19,0.31,14.6,0.04,39.1,193.66,1.0,3.1,0.5,9.23,6.01,0,1.9969520060926824,2.0971138721078697
1.0,7.43,0.19,0.31,14.41,0.04,38.78,193.49,1.0,3.1,0.5,9.19,5.98,0,1.9744599082320695,2.0997834413378924
1.0,7.38,0.19,0.31,14.4,0.04,38.72,190.87,1.0,3.1,0.5,9.19,6.03,0,1.9633687045089667,2.078546861294016
1.0,7.4,0.2,0.31,14.46,0.05,38.29,192.96,1.0,3.1,0.5,9.24,6.02,0,1.861400311372118,2.149314660892355
1.0,7.37,0.19,0.31,14.6,0.05,39.13,192.63,1.0,3.1,0.5,9.19,6.01,0,1.9117788304222871,2.1794541674161274
1.0,7.63,0.19,0.32,18.79,0.05,31.88,191.8,1.0,3.1,0.5,9.3,6.97,0,1.9420141887970668,2.4736325259572305
1.0,6.24,0.26,0.29,3.56,0.03,36.29,92.63,0.99,3.22,0.62,12.6,8.0,2,0.596365904905073,-1.9987409206902542
1.0,5.96,0.24,0.23,1.41,0.04,60.0,246.56,0.99,3.34,0.44,9.56,5.96,2,2.307689776836953,-0.5532947976834658
1.0,4.21,0.22,0.23,5.31,0.04,64.76,155.84,1.0,3.42,0.44,7.99,2.94,0,1.9825885193907418,0.7176261843615442
1.0,8.14,0.24,0.32,10.49,0.03,33.61,105.84,0.99,2.99,0.42,11.81,5.98,2,1.3771750573092096,-0.5295241722378894
1.0,7.5,0.33,0.36,2.64,0.05,25.83,125.53,0.99,3.32,0.53,12.7,6.0,2,0.12455169336157619,-1.779893390434026
1.0,6.6,0.38,0.36,9.03,0.06,42.17,213.68,1.0,3.31,0.56,9.39,5.01,0,1.154114168343886,1.5701540218169334
1.0,6.37,0.15,0.29,1.65,0.04,21.06,115.09,0.99,3.1,0.38,10.21,5.01,2,1.149976595580504,-1.2726342780607955
1.0,6.52,0.32,0.34,5.73,0.04,27.15,91.55,0.99,3.28,0.59,11.95,7.0,2,0.29862190307569786,-1.5342273456812985
1.0,7.47,0.22,0.33,2.21,0.05,33.29,101.56,0.99,3.08,0.6,11.27,7.0,2,0.4778088235685176,-0.9556533556961554
1.0,6.39,0.25,0.33,1.88,0.04,40.16,118.61,0.99,3.31,0.52,11.77,7.0,2,0.818163831043895,-1.715239663553262
1.0,6.12,0.22,0.31,1.39,0.04,39.44,127.93,0.99,3.45,0.59,10.9,4.99,2,0.6701285424610027,-1.5919786493258574
1.0,6.5,0.48,0.02,0.89,0.04,31.68,98.85,0.99,3.14,0.45,9.77,3.98,2,0.04654847938683184,-1.3453144599896953
1.0,6.62,0.23,0.3,4.56,0.06,29.31,154.46,0.99,3.24,0.49,12.2,8.01,2,0.9448562294042399,-1.443279117820772
1.0,6.45,0.16,0.25,1.39,0.06,20.93,126.09,0.99,3.24,0.44,10.53,7.0,2,0.6847672035751579,-1.3976707859916748
1.0,6.59,0.38,0.36,9.11,0.06,42.24,220.38,1.0,3.31,0.56,9.47,5.02,0,1.2088997030369195,1.5664761757719345
1.0,7.42,0.16,0.32,1.85,0.06,23.48,142.33,0.99,3.06,0.47,11.41,6.01,2,0.8822762684216671,-1.0656969687294162
1.0,6.38,0.15,0.29,1.91,0.04,20.4,115.71,0.99,3.1,0.38,10.17,5.01,2,1.1544842864994427,-1.2375780696990908
1.0,6.52,0.33,0.3,2.36,0.05,20.03,129.54,0.99,3.13,0.52,12.76,5.99,2,0.4098734212892996,-1.9361093214185168
1.0,6.7,0.12,0.36,2.22,0.04,43.44,125.86,0.99,3.07,0.67,10.13,7.03,2,1.2412451685541983,-0.45314982745477395
1.0,6.65,0.36,0.14,4.37,0.18,35.74,168.43,0.99,2.93,0.45,9.4,5.99,2,0.22374777667483708,0.877684378204231
1.0,7.98,0.34,0.25,6.38,0.03,37.19,100.78,0.99,2.91,0.23,12.19,5.99,2,1.390640720918635,-1.1773858228293008
1.0,6.78,0.21,0.31,2.99,0.05,40.23,120.54,0.99,3.06,0.65,10.9,7.02,2,0.8711235945033278,-0.7086164975673822
1.0,6.81,0.23,0.31,2.74,0.05,40.24,120.96,0.99,3.06,0.64,10.91,6.99,2,0.8301406445936427,-0.7281984256320942
1.0,6.82,0.21,0.31,2.91,0.04,39.47,114.73,0.99,3.14,0.65,10.9,6.96,2,0.791978338935561,-0.9135453749713609
1.0,6.57,0.2,0.14,4.31,0.18,34.76,167.07,0.99,2.93,0.45,9.38,6.01,2,0.5587169489007507,0.7972838538497432
1.0,6.61,0.29,0.42,8.34,0.04,59.64,195.47,1.0,3.14,0.48,9.39,5.0,0,2.094141679910469,1.6901072873606588
1.0,7.81,0.25,0.37,0.86,0.04,10.53,79.72,0.99,3.09,0.38,11.41,5.0,2,0.19329533400299515,-1.5927371944006106
1.0,5.64,0.12,0.33,2.91,0.04,20.33,73.55,0.99,3.17,0.32,12.89,8.01,2,1.1085606869412463,-2.6536871329410414
1.0,6.6,0.28,0.41,7.01,0.05,59.07,196.23,1.0,3.14,0.48,9.41,4.98,0,1.9478191739665522,1.6237211609482962
1.0,6.81,0.17,0.35,1.86,0.04,28.13,82.05,0.99,2.91,0.57,12.03,7.01,2,0.7973869188306509,-1.4276087754795774
1.0,7.3,0.25,0.28,1.5,0.04,19.58,112.5,0.99,3.38,0.56,10.13,6.0,2,0.011703383783889543,-1.2584528936443276
1.0,6.58,0.28,0.41,7.0,0.05,59.13,193.24,1.0,3.14,0.48,9.42,5.0,0,1.930218577275829,1.6048220318747495
1.0,6.6,0.29,0.42,8.33,0.04,59.83,195.66,1.0,3.14,0.48,9.41,4.99,0,2.1001843070982456,1.6817658816285348
1.0,6.52,0.26,0.5,7.23,0.05,54.28,183.5,1.0,3.17,0.45,9.23,5.02,0,1.9354718524182408,1.6599546159740057
1.0,6.27,0.24,0.35,2.3,0.04,42.83,109.48,0.99,3.25,0.51,11.8,5.98,2,0.9774101367972565,-1.62752539196919
1.0,6.79,0.33,0.32,8.78,0.03,31.23,104.34,0.99,3.0,0.34,12.27,7.03,2,1.426067925088271,-1.2321233228870172
1.0,7.8,0.25,0.37,0.97,0.04,10.21,80.01,0.99,3.08,0.37,11.45,4.98,2,0.2269048825632213,-1.6004908524993515
1.0,5.61,0.12,0.33,2.86,0.04,20.77,74.63,0.99,3.26,0.32,12.9,8.03,2,1.021485583469331,-2.7751709341762028
1.0,6.63,0.24,0.28,6.77,0.03,26.76,89.3,0.99,3.13,0.32,12.31,6.0,2,1.1999148173801721,-1.8214853666902815
1.0,6.29,0.22,0.34,5.11,0.03,36.64,93.46,0.99,3.27,0.36,13.49,7.01,2,1.2263636393460677,-2.4516255729589047
1.0,5.96,0.32,0.3,1.76,0.03,40.84,141.65,0.99,3.29,0.42,12.82,7.01,2,1.172964742310203,-2.314774265049326
1.0,6.32,0.19,0.29,1.78,0.02,32.8,95.69,0.99,3.04,0.54,12.76,6.99,2,1.04076194530868,-2.1614026532468116
1.0,6.05,0.32,0.3,1.86,0.03,40.93,142.91,0.99,3.29,0.42,12.79,7.02,2,1.172309571874318,-2.269824099433244
1.0,9.44,0.33,0.28,8.53,0.04,123.55,207.8,0.99,3.13,0.38,10.98,3.01,0,3.128387993847525,1.068708828316623
1.0,6.44,0.36,0.28,12.62,0.04,18.81,123.66,0.99,3.2,0.43,10.63,6.01,2,1.0449590581731165,-0.5368883446980505
1.0,6.69,0.45,0.27,5.28,0.04,34.98,95.8,0.99,3.16,0.44,12.39,7.01,2,0.4965673054533778,-1.6558722122080867
1.0,6.33,0.29,0.29,2.24,0.05,32.72,141.71,0.99,3.22,0.46,12.92,7.01,2,0.8598266743526854,-2.0696851238571883
1.0,6.02,0.19,0.29,0.97,0.05,51.27,149.97,0.99,3.54,0.6,11.07,7.0,2,0.8931784620185431,-1.5823807002701071
1.0,5.86,0.27,0.28,1.15,0.03,36.2,94.52,0.99,3.07,0.5,12.9,6.99,2,0.9233007804525072,-2.3235927209825067
1.0,7.32,0.15,0.33,1.07,0.04,14.05,63.93,0.99,3.1,0.37,11.83,7.01,2,0.43561075280385525,-1.9779551138400264
1.0,6.58,0.43,0.38,9.21,0.06,65.96,242.56,1.0,3.23,0.54,9.07,6.0,0,1.88995727740784,2.1949553481196333
1.0,5.76,0.18,0.37,1.12,0.04,18.49,73.29,0.99,3.09,0.49,12.75,7.05,2,0.6295572075499203,-2.40827286689155
1.0,5.74,0.18,0.37,1.18,0.04,30.36,97.19,0.99,3.16,0.48,11.99,5.99,2,0.9971557347771309,-1.9889115800337742
1.0,5.6,0.32,0.32,8.24,0.04,32.5,105.71,0.99,3.24,0.47,11.19,6.0,2,1.0971462210145337,-1.1930595880425057
1.0,6.57,0.19,0.35,1.83,0.04,26.1,105.58,0.99,3.19,0.75,12.37,7.0,2,0.2500649848236111,-1.7479619689836032
1.0,5.07,0.21,0.28,1.41,0.05,30.04,149.26,0.99,3.5,0.49,10.4,4.97,2,0.9051469968908586,-1.7632608541139494
1.0,7.53,0.29,0.36,15.68,0.05,28.97,123.17,1.0,3.06,0.54,10.37,5.0,0,0.9971881984088572,1.6677504726586956
1.0,6.02,0.25,0.33,4.37,0.04,15.39,81.53,0.99,3.29,0.48,12.69,5.99,2,0.3470649742237864,-2.3629274059029464
1.0,5.64,0.26,0.3,1.76,0.04,29.79,103.05,0.99,3.48,0.52,12.49,7.02,2,0.37714218465296845,-2.598859987674286
1.0,6.87,0.17,0.3,2.14,0.05,12.71,118.39,0.99,3.16,0.51,11.62,6.0,2,0.46713231437134844,-1.6355611089119382
1.0,6.84,0.24,0.28,5.01,0.04,42.11,126.96,0.99,3.12,0.38,12.61,7.0,2,1.4454170848445187,-1.6062252824794085
1.0,6.61,0.17,0.28,1.93,0.04,62.14,178.83,0.99,3.15,0.43,10.32,5.03,2,2.174771623097067,-0.6074318853000409
1.0,5.79,0.17,0.36,1.33,0.04,10.4,70.85,0.99,3.43,0.68,10.4,7.02,2,-0.2347228139776524,-1.811970093274688
1.0,6.43,0.24,0.29,1.0,0.04,18.36,119.1,0.99,3.3,0.42,11.53,4.97,2,0.5386517594184503,-2.0535807960040744
1.0,6.71,0.21,0.34,1.34,0.05,35.92,111.01,0.99,3.02,0.5,11.06,5.99,2,0.9980864961478562,-1.046237820854455
1.0,6.66,0.23,0.27,7.96,0.05,44.9,175.84,0.99,3.11,0.5,9.45,5.98,0,1.8376550184880642,0.25760617335732083
1.0,6.81,0.23,0.3,8.6,0.05,47.18,158.59,0.99,3.08,0.52,10.48,5.99,2,1.7585271089992849,-0.00897345199158691
1.0,6.51,0.21,0.28,3.68,0.06,29.56,150.91,0.99,3.23,0.4,12.15,6.98,2,1.1095566977615132,-1.6334103976467236
1.0,5.09,0.17,0.22,5.72,0.05,42.05,144.86,0.99,3.17,0.49,9.89,6.02,2,1.7706913455546054,-0.7565692770611454
1.0,6.57,0.42,0.25,2.27,0.03,23.31,86.72,0.99,3.04,0.41,11.4,6.01,2,0.42332661855485115,-1.676813479392533
1.0,6.91,0.39,0.29,13.66,0.05,52.04,190.1,1.0,3.0,0.6,9.47,5.99,0,1.650346425567182,2.273456045331431
1.0,6.88,0.38,0.29,13.55,0.05,52.16,190.33,1.0,3.0,0.6,9.51,6.0,0,1.675397115975928,2.2406310334560597
1.0,6.93,0.38,0.29,13.64,0.05,52.05,186.98,1.0,3.0,0.6,9.46,6.0,0,1.6448509986448647,2.2661174025360027
1.0,7.21,0.27,0.28,10.1,0.05,29.07,39.93,0.99,3.17,0.39,10.92,6.01,2,0.5626102550243487,-0.8329080966121842
1.0,7.59,0.17,0.27,4.65,0.05,23.02,97.29,0.99,3.08,0.46,9.49,6.0,2,0.7199947815147952,-0.36179835923809583
1.0,7.63,0.17,0.27,4.85,0.05,22.86,99.67,0.99,3.15,0.47,9.52,6.0,2,0.6344861021861609,-0.4228393472173346
1.0,6.5,0.26,0.33,6.64,0.06,33.99,103.45,0.99,3.18,0.42,11.14,4.98,2,0.9852961590798451,-0.9282564927813586
1.0,6.89,0.36,0.28,13.52,0.05,50.74,189.85,1.0,3.0,0.6,9.53,7.01,0,1.6755364736247702,2.194461502115612
1.0,6.9,0.38,0.29,13.78,0.05,52.68,190.32,1.0,3.0,0.6,9.49,5.99,0,1.694202032536981,2.2776805675635634
1.0,6.78,0.18,0.24,9.85,0.06,54.5,188.65,1.0,3.12,0.51,10.57,5.98,0,1.846423801242394,1.2062747642590081
1.0,6.73,0.26,0.24,10.34,0.06,63.85,183.58,1.0,3.12,0.5,10.58,5.99,0,1.87023254739611,1.3315421857827388
1.0,6.56,0.24,0.21,6.73,0.06,43.19,156.64,0.99,3.15,0.52,10.82,5.97,2,1.3413752918923891,-0.5455186585747689
1.0,7.22,0.27,0.28,15.15,0.05,5.93,42.17,1.0,3.17,0.39,11.63,6.03,0,0.08815315416874399,0.12118347886384946
1.0,6.38,0.17,0.27,9.8,0.05,25.99,100.03,1.0,3.34,0.5,9.88,5.99,0,0.625711762900195,0.4547879633571071
1.0,7.21,0.22,0.28,7.06,0.06,40.77,132.0,0.99,3.08,0.59,11.3,5.96,2,1.0455275787440619,-0.43775321451338656
1.0,5.99,0.22,0.28,1.13,0.03,48.01,87.89,0.99,3.22,0.38,12.59,5.99,2,1.2456111919243609,-2.3858200413081505
1.0,6.67,0.36,0.28,8.32,0.03,29.19,80.96,0.99,2.96,0.39,12.47,6.01,2,1.061491645034725,-1.431689600244789
1.0,6.48,0.43,0.29,11.21,0.03,26.7,86.25,0.99,3.02,0.38,12.41,5.99,2,1.0470274938188413,-1.2642009623258013
1.0,5.91,0.2,0.28,12.81,0.04,28.65,132.23,0.99,3.31,0.57,11.85,7.0,2,1.3386035916136876,-1.0568407788440868
1.0,5.3,0.33,0.23,9.7,0.03,25.52,119.5,0.99,3.18,0.54,12.22,6.0,2,1.0982078486340467,-1.640104338683387
1.0,6.8,0.2,0.3,12.66,0.05,53.85,136.46,1.0,3.19,0.37,10.69,6.0,0,1.8694687734600124,1.0084156820265666
1.0,6.04,0.22,0.33,12.11,0.03,24.62,95.3,0.99,3.17,0.42,11.25,6.98,2,1.476154300844765,-0.9705588568236027
1.0,6.67,0.36,0.28,8.24,0.03,29.13,81.31,0.99,2.96,0.39,12.5,6.01,2,1.057924876990976,-1.4499024413555281
1.0,6.55,0.43,0.28,11.25,0.03,30.66,88.2,0.99,3.02,0.38,12.39,5.97,2,1.1186495110024437,-1.203111918043318
1.0,7.1,0.17,0.49,1.19,0.03,12.3,73.75,0.99,3.05,0.53,11.29,7.01,2,0.4690574934491423,-1.4109117022775113
1.0,6.62,0.17,0.27,9.88,0.05,26.1,101.78,1.0,3.34,0.5,9.6,6.01,0,0.6045090258985466,0.6328671922402044
1.0,7.21,0.22,0.28,7.29,0.06,41.17,131.28,0.99,3.08,0.59,11.34,6.02,2,1.0592825950622962,-0.4329501663346613
1.0,5.93,0.22,0.28,1.06,0.03,47.25,89.79,0.99,3.22,0.38,12.6,6.01,2,1.252586090106333,-2.409980186073748
1.0,6.02,0.2,0.26,1.13,0.03,37.68,66.38,0.99,3.14,0.38,11.48,6.01,2,1.0291146328122922,-2.049407279239142
1.0,7.58,0.2,0.27,4.82,0.03,26.02,76.03,0.99,2.99,0.49,11.79,7.0,2,0.7321402042973075,-1.320200097375928
1.0,6.21,0.3,0.21,1.21,0.03,30.93,111.05,0.99,2.97,0.42,12.18,6.0,2,1.0385365615908615,-1.9877895388382427
1.0,5.97,0.29,0.25,1.41,0.03,30.52,114.64,0.99,3.08,0.43,13.22,5.98,2,0.9966543229232003,-2.511549916515037
1.0,6.58,0.19,0.28,1.83,0.04,53.24,160.08,0.99,3.13,0.45,10.2,6.01,2,1.8093834377676534,-0.6842121519880008
1.0,6.99,0.22,0.28,10.54,0.04,31.71,117.25,0.99,3.06,0.55,11.47,7.0,2,1.2549201087023312,-0.5736165077676436
1.0,6.03,0.3,0.25,1.57,0.03,30.19,112.84,0.99,3.09,0.43,13.21,6.0,2,0.9402132192531332,-2.500830033959784
1.0,6.16,0.3,0.21,1.16,0.03,31.03,113.27,0.99,2.97,0.42,12.2,6.02,2,1.063444599934794,-2.001866134236433
1.0,5.63,0.15,0.26,5.48,0.05,51.6,140.73,0.99,3.47,0.5,11.0,6.03,2,1.48473013619576,-1.346375805613824
1.0,6.94,0.28,0.24,1.99,0.03,48.77,121.0,0.99,2.97,0.43,11.83,7.01,2,1.4154863066214978,-1.3544171885906953
1.0,6.61,0.33,0.21,1.78,0.04,56.62,135.12,0.99,3.32,0.44,9.5,4.99,2,1.1273622320145213,-0.758786024543802
1.0,7.81,0.22,0.26,9.01,0.05,37.67,131.1,1.0,3.25,0.53,10.23,6.0,0,0.6808288881263717,0.9290884791513865
1.0,6.59,0.18,0.28,1.81,0.04,52.8,160.23,0.99,3.13,0.45,10.16,5.98,2,1.8217948025660515,-0.6749901091351921
1.0,6.09,0.28,0.27,4.67,0.03,56.19,139.12,0.99,3.16,0.42,12.52,8.0,2,1.8051278350460227,-1.6570708097540376
1.0,7.6,0.36,0.49,11.32,0.05,87.13,220.79,1.0,3.01,0.53,9.2,4.98,0,2.662985033942303,3.019738184379408
1.0,6.51,0.28,0.34,3.67,0.04,28.96,121.51,0.99,3.28,0.48,12.12,7.05,2,0.7390250763568957,-1.7653786223295915
1.0,6.96,0.19,0.35,6.96,0.05,50.64,123.68,0.99,3.1,0.44,10.67,6.99,2,1.7078160369079773,-0.31380543345793266
1.0,6.5,0.28,0.34,3.66,0.04,28.51,119.07,0.99,3.28,0.48,12.15,7.01,2,0.7130947379505655,-1.79377704920855
1.0,6.8,0.23,0.3,6.9,0.04,41.95,178.64,0.99,3.25,0.56,10.62,6.0,2,1.5198684446599289,-0.4531838088218113
1.0,6.4,0.32,0.31,1.97,0.04,33.61,126.55,0.99,3.06,0.45,11.8,6.03,2,1.0095209582854787,-1.5095279171605112
1.0,6.13,0.28,0.27,4.67,0.03,55.43,139.67,0.99,3.16,0.42,12.48,7.98,2,1.7874812786192795,-1.6386341339603228
1.0,7.58,0.36,0.49,11.29,0.05,87.18,221.3,1.0,3.04,0.43,9.17,5.01,0,2.8254572743020754,2.8984969478208367
1.0,8.79,0.28,0.35,1.87,0.04,22.13,79.4,0.99,2.95,0.54,12.59,6.02,2,0.027963341308012316,-1.3485994319983121
1.0,6.6,0.24,0.3,11.29,0.03,11.01,74.23,0.99,3.13,0.55,12.84,6.98,2,0.5958543302956606,-1.6492809668269772
1.0,6.89,0.29,0.3,8.21,0.03,35.93,111.78,0.99,3.0,0.37,12.28,5.98,2,1.5354650927547726,-1.200691033264921
1.0,6.88,0.28,0.3,8.45,0.03,37.74,110.77,0.99,2.98,0.38,12.3,7.97,2,1.6040861342956527,-1.1435249541272594
1.0,6.7,0.38,0.26,9.52,0.04,34.23,92.13,0.99,2.98,0.37,12.42,6.01,2,1.1687705074470476,-1.2024811307399033
1.0,8.04,0.28,0.3,8.46,0.03,35.05,114.52,0.99,2.93,0.42,12.35,5.97,2,1.3339142153986019,-0.8316762409219184
1.0,6.49,0.26,0.45,7.8,0.05,51.48,187.32,1.0,3.2,0.53,9.08,5.01,0,1.7182714063391806,1.7067787346818037
1.0,6.6,0.26,0.46,7.91,0.05,48.15,185.76,1.0,3.2,0.54,9.12,4.98,0,1.6148805100110082,1.7055543572706355
1.0,7.37,0.29,0.28,10.06,0.03,42.47,138.7,1.0,3.1,0.47,10.55,5.98,0,1.289789684308951,0.9093515836846205
1.0,6.1,0.33,0.34,7.72,0.05,51.98,183.89,1.0,3.39,0.65,9.52,4.99,0,1.063713383241597,1.1615493414091849
1.0,5.63,0.32,0.33,7.36,0.04,24.89,94.81,0.99,3.25,0.49,11.09,6.0,2,0.7776541363092419,-1.3194776775865504
1.0,7.72,0.46,0.18,3.36,0.05,18.33,142.19,0.99,3.12,0.51,10.82,6.01,2,-0.02356650119262819,-0.9158256312728508
1.0,8.81,0.19,0.29,3.75,0.03,33.82,119.45,0.99,3.27,0.47,11.18,5.01,2,0.6641227088643888,-1.0180357515363134
1.0,7.71,0.46,0.19,6.92,0.05,17.87,143.1,0.99,3.12,0.51,10.77,6.01,2,0.1749006487692409,-0.5881799147531189
1.0,8.81,0.27,0.26,4.95,0.02,51.56,99.29,0.99,2.87,0.49,11.42,4.98,2,1.2387073152323398,-0.4577202571463933
1.0,5.83,0.18,0.28,1.24,0.03,8.57,93.31,0.99,3.21,0.52,11.17,6.0,2,0.4227455008076556,-2.1141139928634582
1.0,5.76,0.15,0.32,1.26,0.04,13.71,119.28,0.99,3.19,0.5,10.21,6.01,2,0.827672854109898,-1.462565713852759
1.0,5.63,0.32,0.33,7.52,0.04,24.84,95.19,0.99,3.25,0.49,11.05,6.01,2,0.788921241891368,-1.2891892011411408
1.0,6.08,0.33,0.32,7.91,0.05,51.71,182.9,1.0,3.4,0.66,9.46,4.99,0,1.0186733485086434,1.1584061278107762
1.0,7.11,0.33,0.3,8.77,0.04,56.46,192.7,1.0,3.12,0.49,10.2,5.97,0,1.7314097868124487,1.3357713332616439
1.0,6.17,0.23,0.35,0.69,0.05,23.8,111.94,0.99,3.22,0.53,11.01,3.02,2,0.5127225188416801,-1.5301040045849388
1.0,8.91,0.3,0.35,4.42,0.03,32.24,148.84,0.99,3.15,0.44,11.51,6.96,2,0.8661105046441022,-0.7402511959756575
1.0,6.03,0.14,0.17,5.63,0.04,37.44,127.44,0.99,3.05,0.57,9.78,6.0,2,1.4645121413746391,-0.5611950913795645
1.0,6.88,0.24,0.29,9.49,0.04,55.81,154.61,1.0,3.11,0.5,10.07,5.99,0,1.7076680005791625,1.2383888107064323
1.0,6.75,0.21,0.48,14.9,0.05,30.8,194.16,1.0,2.95,0.75,8.87,6.02,0,1.7099788951214887,2.7880763620098024
1.0,8.87,0.3,0.35,4.5,0.03,32.27,149.29,0.99,3.15,0.45,11.53,6.99,2,0.8625946567488536,-0.739228905814951
1.0,6.14,0.3,0.3,2.01,0.03,49.92,164.26,0.99,3.39,0.43,12.72,7.01,2,1.4021585073613358,-2.164764827658465
1.0,7.21,0.37,0.4,11.67,0.03,34.58,213.93,1.0,3.1,0.51,9.81,6.0,0,1.6737092001518812,1.7209617745050114
1.0,6.73,0.64,0.3,1.13,0.03,17.85,99.86,0.99,3.16,0.6,12.9,3.99,2,-0.6577134111494013,-2.1958267558631905
1.0,7.19,0.37,0.4,11.53,0.03,33.7,214.42,1.0,3.1,0.51,9.8,5.98,0,1.6569186275719114,1.7013508739111662
1.0,6.13,0.3,0.3,2.12,0.03,50.48,163.71,0.99,3.39,0.43,12.68,6.97,2,1.4177803073561923,-2.1374776454597355
1.0,7.61,0.28,0.37,19.97,0.06,30.31,143.96,1.0,3.01,0.45,8.51,5.01,0,1.6081538911085322,2.95033617899658
1.0,6.34,0.3,0.28,4.66,0.06,28.2,81.61,0.99,3.23,0.55,12.68,8.01,2,0.16490231891167917,-1.893373880795488
1.0,6.2,0.28,0.28,4.23,0.03,22.14,102.53,0.99,2.98,0.64,13.11,7.98,2,0.6185929755955448,-1.9567432236496642
1.0,7.04,0.18,0.39,14.61,0.05,47.97,155.31,1.0,3.36,0.78,9.1,4.98,0,1.127542437802386,2.1433757425345594
1.0,6.4,0.32,0.27,4.91,0.03,18.1,122.14,0.99,3.36,0.71,12.5,6.01,2,0.015901351800027795,-2.0115070045613996
1.0,7.09,0.17,0.4,14.61,0.05,46.8,157.89,1.0,3.34,0.78,9.07,6.0,0,1.168778333747877,2.199443548541875
1.0,7.1,0.17,0.39,14.58,0.05,46.92,155.09,1.0,3.34,0.78,9.05,6.0,0,1.138943492255037,2.1842499716679056
1.0,7.08,0.18,0.39,14.68,0.05,47.7,155.84,1.0,3.35,0.78,9.09,4.97,0,1.1341173321253737,2.173531998988273
1.0,7.12,0.17,0.39,14.56,0.05,46.89,157.11,1.0,3.34,0.78,9.1,6.02,0,1.146985187176243,2.1733550750723523
1.0,7.07,0.18,0.39,15.04,0.05,44.93,156.92,1.0,3.34,0.77,9.12,6.0,0,1.139377916835389,2.167172444036137
1.0,7.83,0.29,0.29,3.2,0.04,40.89,114.99,0.99,3.24,0.35,11.51,5.05,2,0.88362706577435,-1.307645081126669
1.0,6.21,0.26,0.27,1.22,0.04,29.92,84.82,0.99,3.04,0.59,12.93,7.04,2,0.45693155101768596,-2.178438261648148
1.0,8.17,0.29,0.29,4.84,0.08,19.05,108.47,0.99,2.95,0.39,12.49,5.99,2,0.33487432606649536,-1.0398228829762362
1.0,6.5,0.24,0.28,1.15,0.03,25.66,82.03,0.99,3.25,0.32,12.28,6.0,2,0.7109924927561381,-2.4966637825157516
1.0,6.89,0.23,0.38,7.14,0.04,20.1,98.05,0.99,3.1,0.85,11.37,5.99,2,0.1754497495125936,-0.6617344105897769
1.0,6.69,0.41,0.23,8.84,0.05,23.65,113.81,1.0,3.22,0.45,9.42,4.98,0,0.2568466966640765,0.7771030187344993
1.0,6.65,0.33,0.44,18.45,0.06,65.65,223.32,1.0,3.11,0.53,9.09,5.01,0,2.651052404381081,3.1013785648330177
1.0,6.74,0.4,0.22,8.68,0.05,24.41,114.79,1.0,3.22,0.45,9.38,5.0,0,0.27483732165735614,0.7844742955010062
1.0,6.8,0.17,0.32,1.51,0.04,34.42,104.51,0.99,3.16,0.66,11.99,4.96,2,0.5759105483116737,-1.5794910226224395
1.0,7.08,0.25,0.28,0.98,0.04,30.87,111.9,0.99,3.18,0.53,11.1,5.0,2,0.513110688041512,-1.392293591302309
1.0,7.39,0.27,0.27,4.92,0.04,29.31,95.78,0.99,3.1,0.33,11.81,7.0,2,0.9186081873046926,-1.4437996584406736
1.0,6.03,0.16,0.22,1.62,0.04,35.65,106.05,0.99,3.24,0.32,11.38,5.96,2,1.2711647835054778,-2.0267346543564493
1.0,6.47,0.3,0.43,13.01,0.06,65.52,224.1,1.0,3.11,0.53,9.11,4.96,0,2.4575219030129705,2.57861248922606
